"sim","censoring","n","interpolate","extrapolate","alpha_tr","beta_tr","gamma_tr"
"121-59","Moderate",2000,"carry-forward","exponential",1.01837830990064,0.463682941992979,0.211061110687501
"121-60","Moderate",2000,"carry-forward","exponential",0.972550902657846,0.587452989254249,0.234522548672846
"121-61","Moderate",2000,"carry-forward","exponential",0.960298963233003,0.552167726537381,0.300452399874388
"121-62","Moderate",2000,"carry-forward","exponential",1.01306816389346,0.420175085248595,0.254951785867425
"121-63","Moderate",2000,"carry-forward","exponential",0.979294132976226,0.384983488980406,0.275066870066159
"121-64","Moderate",2000,"carry-forward","exponential",1.01802127006256,0.418364495135191,0.259637383964618
"121-65","Moderate",2000,"carry-forward","exponential",1.02348570328694,0.385406940433849,0.244569092576076
"121-66","Moderate",2000,"carry-forward","exponential",0.970352296014055,0.525334344330573,0.316533765415214
"121-67","Moderate",2000,"carry-forward","exponential",1.01959310316933,0.665555781728303,0.21731166128378
"121-68","Moderate",2000,"carry-forward","exponential",1.07408731032544,0.47476695792489,0.200567590788956
"121-69","Moderate",2000,"carry-forward","exponential",0.991635689435943,0.545169360239972,0.252109598402405
"121-70","Moderate",2000,"carry-forward","exponential",0.961232635438313,0.574039436813016,0.299759405048854
"121-71","Moderate",2000,"carry-forward","exponential",0.89866881408784,0.536290086593115,0.339688385758468
"121-72","Moderate",2000,"carry-forward","exponential",0.980772776340287,0.539691855609947,0.287397887499456
"121-73","Moderate",2000,"carry-forward","exponential",1.00833579713149,0.606486463431546,0.187133516148495
"121-74","Moderate",2000,"carry-forward","exponential",0.961522202738006,0.890045267765934,0.18645652667595
"121-75","Moderate",2000,"carry-forward","exponential",0.995095527625155,0.548573089140244,0.334737278841939
"121-76","Moderate",2000,"carry-forward","exponential",0.932641258234033,0.633439856773313,0.269520110991905
"121-77","Moderate",2000,"carry-forward","exponential",1.08114797382181,0.437220338385713,0.184398708866456
"121-78","Moderate",2000,"carry-forward","exponential",0.969806805000869,0.532323939036408,0.21977568936394
"121-79","Moderate",2000,"carry-forward","exponential",0.950582885196831,0.707943401539557,0.290450597936458
"121-80","Moderate",2000,"carry-forward","exponential",1.00899528335506,0.529272187360818,0.248135538101913
"121-81","Moderate",2000,"carry-forward","exponential",1.01493905296638,0.376861288921562,0.322384519231967
"121-82","Moderate",2000,"carry-forward","exponential",0.946723416376426,0.771548820516548,0.274393251388057
"121-83","Moderate",2000,"carry-forward","exponential",0.994628928064062,0.546711292170154,0.259208823495102
"121-84","Moderate",2000,"carry-forward","exponential",1.02399336050293,0.525285283606929,0.239768503820956
"121-85","Moderate",2000,"carry-forward","exponential",1.04167014483319,0.505269368901916,0.18750578401063
"121-86","Moderate",2000,"carry-forward","exponential",0.996050316139217,0.559133348922957,0.288183816764581
"121-87","Moderate",2000,"carry-forward","exponential",0.98617288637884,0.500352614234825,0.241707807012141
"121-88","Moderate",2000,"carry-forward","exponential",0.992845985393829,0.563479172085413,0.247932503651714
"121-89","Moderate",2000,"carry-forward","exponential",0.984725399808784,0.489839102180244,0.271357784072121
"121-90","Moderate",2000,"carry-forward","exponential",0.998469486163964,0.508171589033001,0.24822706014844
"121-91","Moderate",2000,"carry-forward","exponential",0.929899016368477,0.681530463285676,0.283835496709568
"121-92","Moderate",2000,"carry-forward","exponential",0.985251756968114,0.504218837670046,0.287446800267774
"121-93","Moderate",2000,"carry-forward","exponential",0.988192621290935,0.525365399157635,0.307150408941298
"121-94","Moderate",2000,"carry-forward","exponential",1.03302157584534,0.453088646006568,0.257870896378171
"121-95","Moderate",2000,"carry-forward","exponential",0.958365937099506,0.66192269257432,0.251581525236619
"121-96","Moderate",2000,"carry-forward","exponential",0.988526544434825,0.554743963638144,0.258338003015749
"121-97","Moderate",2000,"carry-forward","exponential",0.988263002622485,0.505568406373406,0.261368592620914
"121-98","Moderate",2000,"carry-forward","exponential",1.07155701889873,0.552524715036067,0.126368141596426
"121-99","Moderate",2000,"carry-forward","exponential",0.950368145238182,0.626417665930656,0.240865797180955
"121-100","Moderate",2000,"carry-forward","exponential",0.927657068130484,0.479577998248878,0.394628941228695
"122-1","Moderate",2000,"carry-forward","exponential",1.04672642012075,0.40818952717476,0.243055745860644
"122-2","Moderate",2000,"carry-forward","exponential",1.02395851631443,0.417258671370863,0.263501054883472
"122-3","Moderate",2000,"carry-forward","exponential",0.932445068401218,0.63636765601918,0.255689663586969
"122-4","Moderate",2000,"carry-forward","exponential",1.05325542897307,0.49296970676213,0.268006234237489
"122-5","Moderate",2000,"carry-forward","exponential",0.962794702286285,0.574008031350377,0.286073887663506
"122-6","Moderate",2000,"carry-forward","exponential",0.973392485271682,0.571818506791146,0.275874111414804
"122-7","Moderate",2000,"carry-forward","exponential",1.04922190880921,0.364034865103585,0.282525022042103
"122-8","Moderate",2000,"carry-forward","exponential",0.971864411748243,0.624031928101374,0.220616819625485
"122-9","Moderate",2000,"carry-forward","exponential",1.03485893467468,0.505083431077785,0.151444933382351
"122-10","Moderate",2000,"carry-forward","exponential",0.992617267002104,0.594549426268926,0.214495313742939
"122-11","Moderate",2000,"carry-forward","exponential",0.983223806368509,0.602121320923993,0.261656200974464
"122-12","Moderate",2000,"carry-forward","exponential",0.976919961676162,0.536324312447359,0.256260311996442
"122-13","Moderate",2000,"carry-forward","exponential",0.981337205528742,0.693405271979288,0.223824613336611
"122-14","Moderate",2000,"carry-forward","exponential",1.00776306462904,0.611547789158308,0.222938283883566
"122-15","Moderate",2000,"carry-forward","exponential",1.03440490752477,0.628539195687306,0.188400363879702
"122-16","Moderate",2000,"carry-forward","exponential",1.05357276969197,0.455771250724633,0.220350059463157
"122-17","Moderate",2000,"carry-forward","exponential",1.02541226300611,0.520323909373547,0.223047296275306
"122-18","Moderate",2000,"carry-forward","exponential",1.02582277477447,0.482147029421589,0.307710332828684
"122-19","Moderate",2000,"carry-forward","exponential",0.956639613264634,0.651696430989117,0.26732356543876
"122-20","Moderate",2000,"carry-forward","exponential",1.02418831025576,0.499143160113549,0.225893942837241
"122-21","Moderate",2000,"carry-forward","exponential",1.02013544538073,0.562020707893746,0.253562433413852
"122-22","Moderate",2000,"carry-forward","exponential",0.952523355224329,0.59173021081337,0.283182728625026
"122-23","Moderate",2000,"carry-forward","exponential",0.987178658757166,0.529479439459286,0.264460281151319
"122-24","Moderate",2000,"carry-forward","exponential",1.04206841614136,0.376108662049333,0.314408598893664
"122-25","Moderate",2000,"carry-forward","exponential",0.97433741247303,0.625910976655171,0.245408193236725
"122-26","Moderate",2000,"carry-forward","exponential",0.991929813899217,0.487429591126459,0.306467549410906
"122-27","Moderate",2000,"carry-forward","exponential",0.983436783664824,0.535056164968609,0.254409597609622
"122-28","Moderate",2000,"carry-forward","exponential",0.979083716366965,0.594971519406632,0.258927673554524
"122-29","Moderate",2000,"carry-forward","exponential",0.939015541210545,0.600131094036475,0.303758965495123
"122-30","Moderate",2000,"carry-forward","exponential",0.958300071424609,0.494839552696595,0.264303039635282
"122-31","Moderate",2000,"carry-forward","exponential",1.06644439851714,0.496370612722262,0.255470338393711
"122-32","Moderate",2000,"carry-forward","exponential",0.966092756884009,0.511466497385952,0.293295100612091
"122-33","Moderate",2000,"carry-forward","exponential",1.08189601713203,0.354207545071351,0.25093485189926
"122-34","Moderate",2000,"carry-forward","exponential",1.04888652061143,0.539667017120087,0.186611175960666
"122-35","Moderate",2000,"carry-forward","exponential",1.00244320586921,0.50618524929832,0.235235531137585
"122-36","Moderate",2000,"carry-forward","exponential",0.987771902530234,0.460877264489335,0.248093205524296
"122-37","Moderate",2000,"carry-forward","exponential",0.954516203777807,0.49476996480365,0.318173352526647
"122-38","Moderate",2000,"carry-forward","exponential",0.987594112223547,0.558480299041667,0.218090181422449
"122-39","Moderate",2000,"carry-forward","exponential",0.930029671142992,0.574002605331135,0.317117045035237
"122-40","Moderate",2000,"carry-forward","exponential",0.976156869103295,0.646075594542865,0.233190007389555
"122-41","Moderate",2000,"carry-forward","exponential",1.01252942380393,0.490509550876371,0.299724308140747
"122-42","Moderate",2000,"carry-forward","exponential",1.05622121735165,0.454032327970995,0.231501455161057
"122-43","Moderate",2000,"carry-forward","exponential",1.00715333813544,0.610949480294569,0.202328055265846
"122-44","Moderate",2000,"carry-forward","exponential",0.912295274673743,0.741066064370175,0.313211886853761
"122-45","Moderate",2000,"carry-forward","exponential",1.09895164578128,0.37721691065149,0.215758594942757
"122-46","Moderate",2000,"carry-forward","exponential",0.997148286588322,0.654845506218747,0.219664428581104
"122-47","Moderate",2000,"carry-forward","exponential",0.969456489326968,0.561308489883817,0.320834931713149
"122-48","Moderate",2000,"carry-forward","exponential",0.963245550804677,0.546601858779924,0.249968848163556
"122-49","Moderate",2000,"carry-forward","exponential",0.974032299719093,0.484967398254835,0.288382824562342
"122-50","Moderate",2000,"carry-forward","exponential",0.964135655053832,0.613592269741389,0.276597393225629
"122-51","Moderate",2000,"carry-forward","exponential",1.02244608552644,0.481017947755075,0.22901600543616
"122-52","Moderate",2000,"carry-forward","exponential",1.04551508369374,0.515881411624964,0.223203188302806
"122-53","Moderate",2000,"carry-forward","exponential",0.941528854339422,0.586681604862975,0.299306415891147
"122-54","Moderate",2000,"carry-forward","exponential",0.915931208903922,0.573620652505987,0.365970379895042
"122-55","Moderate",2000,"carry-forward","exponential",1.0690820927515,0.459242021762293,0.228349068585284
"122-56","Moderate",2000,"carry-forward","exponential",0.992427833899649,0.585357199247239,0.222237681420553
"122-57","Moderate",2000,"carry-forward","exponential",0.989434602162165,0.591988244283471,0.201944529525554
"122-58","Moderate",2000,"carry-forward","exponential",0.995269908891866,0.665889165400314,0.234582250453635
"122-59","Moderate",2000,"carry-forward","exponential",1.01417614540396,0.534359711928832,0.247051929632002
"122-60","Moderate",2000,"carry-forward","exponential",0.975275242332566,0.705676822237602,0.244967508920865
"122-61","Moderate",2000,"carry-forward","exponential",1.02822366662485,0.45293507578667,0.25806725087102
"122-62","Moderate",2000,"carry-forward","exponential",1.01824584179074,0.474512598465355,0.224613660910274
"122-63","Moderate",2000,"carry-forward","exponential",0.993493347963901,0.495593594932746,0.343123094784469
"122-64","Moderate",2000,"carry-forward","exponential",0.983586770070999,0.555997966477581,0.222375670548985
"122-65","Moderate",2000,"carry-forward","exponential",0.989919353031188,0.643612082689214,0.18238806565423
"122-66","Moderate",2000,"carry-forward","exponential",1.05263396524805,0.517994794097314,0.190625059552762
"122-67","Moderate",2000,"carry-forward","exponential",0.96658227466413,0.548084776806252,0.263380109678324
"122-68","Moderate",2000,"carry-forward","exponential",1.01282320958503,0.365240240317735,0.302364389907428
"122-69","Moderate",2000,"carry-forward","exponential",0.977563370739622,0.596647500861544,0.214190242905244
"122-70","Moderate",2000,"carry-forward","exponential",0.950636245288835,0.469554511136493,0.262488930215597
"122-71","Moderate",2000,"carry-forward","exponential",0.949755642463527,0.653842546489476,0.249757850673573
"122-72","Moderate",2000,"carry-forward","exponential",0.988735825338348,0.38286142788334,0.256127730374153
"122-73","Moderate",2000,"carry-forward","exponential",0.98657088911401,0.475440013574165,0.231217575303794
"122-74","Moderate",2000,"carry-forward","exponential",0.993925834813257,0.552442771258282,0.232597181671175
"122-75","Moderate",2000,"carry-forward","exponential",0.984949976815627,0.669302940221884,0.19516442053148
"122-76","Moderate",2000,"carry-forward","exponential",0.9864070896234,0.563661665024553,0.18979557207259
"122-77","Moderate",2000,"carry-forward","exponential",1.0018537531823,0.550493097097504,0.261161221055439
"122-78","Moderate",2000,"carry-forward","exponential",0.989202155330992,0.665408120529182,0.254033096455811
"122-79","Moderate",2000,"carry-forward","exponential",1.04131559618875,0.557089079088849,0.210377797211263
"122-80","Moderate",2000,"carry-forward","exponential",0.996663939655135,0.689436691760639,0.220890982523813
"122-81","Moderate",2000,"carry-forward","exponential",0.999150888901373,0.427926843403704,0.275787699764174
"122-82","Moderate",2000,"carry-forward","exponential",1.01570586229703,0.564371819211485,0.244721574673811
"122-83","Moderate",2000,"carry-forward","exponential",1.00981244344346,0.534848399949311,0.245967867462553
"122-84","Moderate",2000,"carry-forward","exponential",1.02619115433559,0.446540213512841,0.199045469567067
