"sim","censoring","n","perc_censored","alpha_aq","beta_aq","gamma_aq","alpha_tr","beta_tr","gamma_tr","alpha_fc","beta_fc","gamma_fc"
"114-166","Heavy",100,0.73,0.61309452783539,1.69288841222269,0.253623596480082,0.372538902656451,7.21554472387054,0.108833889959201,NA,NA,NA
"114-167","Heavy",100,0.77,1.0229882615838,0.00406362172543433,0.469170416376846,0.929451400192539,0.977879041881616,0.471361979461037,NA,NA,NA
"114-168","Heavy",100,0.79,0.99713899344203,0.316515197002935,-0.0567188425300562,1.02252819508179,2.52942250211232,-0.158691540910817,NA,NA,NA
"114-169","Heavy",100,0.84,0.786445313742957,0.5371442551604,0.394420962879229,0.753154290960691,1.50356615619533,0.45282013839004,NA,NA,NA
"114-170","Heavy",100,0.72,0.962745662331193,0.0502321886349137,0.703599579406937,0.866037829920991,0.696506368131952,0.706851754495973,NA,NA,NA
"114-171","Heavy",100,0.79,1.02986903950011,0.0148136177934658,-0.0414533637740909,0.970530302333739,2.20189978058611,0.0393439569131297,NA,NA,NA
"114-172","Heavy",100,0.75,1.03349778908085,0.0579877058134797,0.143642482659038,1.17060514266343,0.330222941508621,0.0198626774390668,NA,NA,NA
"114-173","Heavy",100,0.84,1.44993533321091,-0.0596950795936439,-0.0310730956056682,1.23695978970724,-0.293956272479705,0.0867890327806221,NA,NA,NA
"114-174","Heavy",100,0.74,1.45754819146821,-0.0579604479842835,-0.0167448163586914,1.45854320034068,-0.2387949877061,-0.0019791365623867,NA,NA,NA
"114-175","Heavy",100,0.75,1.17253212105979,-0.0231499590836075,0.34343027332363,1.21166541428716,-1.70932146713159,0.34256203126556,NA,NA,NA
"114-176","Heavy",100,0.83,1.05375097920906,0.00195844183052012,0.564060232397316,1.08762129088828,-0.184386933400387,0.565083419968372,NA,NA,NA
"114-177","Heavy",100,0.76,0.740022944521802,2.18997119252805,0.405445208582334,0.704694804034708,3.96699694908547,0.333643446379859,NA,NA,NA
"114-178","Heavy",100,0.78,0.557547033145436,0.741943049864822,0.594285094407024,0.621469311432537,3.63645476474318,0.360721390765979,NA,NA,NA
"114-179","Heavy",100,0.79,1.20706628056793,0.000368545804762629,0.267803745098145,1.13136934260308,0.516019944484128,0.252900107572229,NA,NA,NA
"114-180","Heavy",100,0.76,1.0388431840251,0.212345468914267,0.0934201685281508,0.995290853622985,1.6819293544643,0.114914634470882,NA,NA,NA
"114-181","Heavy",100,0.78,0.249376113997585,1.58891450044979,0.7123639284851,0.436985258100265,4.87540446277884,0.450437480345427,NA,NA,NA
"114-182","Heavy",100,0.77,1.26499520232629,0.0446098274805343,0.332034583593858,1.20881532968819,0.603508639289484,0.316267657144913,NA,NA,NA
"114-183","Heavy",100,0.8,1.07414683611158,0.488942992981212,0.0677955772678556,0.997283818162888,2.4090608100249,0.113194027931042,NA,NA,NA
"114-184","Heavy",100,0.81,1.03536286812416,0.0807511309602492,0.434797758723657,1.00627687491782,0.462636836425712,0.475176715603162,NA,NA,NA
"114-185","Heavy",100,0.79,0.94774483948722,0.094927695865311,0.499416092314246,1.03693748057099,1.19573320829132,0.369296189598632,NA,NA,NA
"114-186","Heavy",100,0.76,1.05841076768773,0.545735849668574,0.202648701351779,0.857540566890474,3.68398617235917,0.22313309590158,NA,NA,NA
"114-187","Heavy",100,0.81,0.907499928195591,0.0208599995465577,0.454355304697751,0.924067872665869,0.00274979183941456,0.453956752002607,NA,NA,NA
"114-188","Heavy",100,0.72,0.970256398824915,0.105799471307166,0.20849723851928,0.897159706971266,1.33256844757899,0.154088905021277,NA,NA,NA
"114-189","Heavy",100,0.87,1.69197072797608,-0.131808316310746,-0.19410409374774,1.77716359506089,-4.34819319051803,0.00716946121567161,NA,NA,NA
"114-190","Heavy",100,0.75,1.15815313657838,-0.324109801135437,0.426732896694264,1.13576346236332,-0.253822064743587,0.407948190684633,NA,NA,NA
"114-191","Heavy",100,0.77,0.598396844473257,0.57483560377853,0.454401652108684,0.657213579727339,3.82380440341279,0.226121727713062,NA,NA,NA
"114-192","Heavy",100,0.81,1.67577455497768,-0.0947827533738917,-0.0260180370488035,1.65300747769514,-2.91052757457603,0.0543708134959133,NA,NA,NA
"114-193","Heavy",100,0.68,1.13958953401856,0.191863059215149,0.26044714304802,1.13366761045009,0.603809747192558,0.237510392908621,NA,NA,NA
"114-194","Heavy",100,0.73,1.12547184644423,-0.0014663028767548,0.170111718066835,1.07806792527687,0.241807994227982,0.172056167243,NA,NA,NA
"114-195","Heavy",100,0.84,1.10447322013202,0.0509548678522211,-0.447329940697743,0.950628921852437,3.81341355837418,7.88100671596285e-05,NA,NA,NA
"114-196","Heavy",100,0.71,1.13079316782187,0.587689751289029,-0.142051627845582,0.989558436747011,3.90648728669646,-0.111566800375499,NA,NA,NA
"114-197","Heavy",100,0.76,0.994894215174648,0.123697533604806,0.407758962800585,0.98127393121473,0.292565155470748,0.399445504282365,NA,NA,NA
"114-198","Heavy",100,0.76,1.41597615278761,-0.135440801517995,-0.0569363480629377,1.39250730320367,-0.16877233181378,-0.0439117550155867,NA,NA,NA
"114-199","Heavy",100,0.69,0.94132216812333,0.0300066404783767,0.378796791520498,0.929724401437887,0.248955852393206,0.37350798667748,NA,NA,NA
"114-200","Heavy",100,0.74,1.18160899787699,0.0194419999907611,0.0881237803454264,1.2210491184986,-0.323784173059829,0.0813279534815309,NA,NA,NA
"115-1","Heavy",100,0.72,1.46583340230748,-0.715064440721318,0.206531098189987,1.45549469459155,-0.849687347087309,0.21220160546857,1.21558726051273,0.601010453245015,0.230898871577891
"115-2","Heavy",100,0.74,0.901102295391217,0.491395789169841,0.308459578861513,1.03299357609761,1.14663632749116,0.198809088009479,0.931695717398246,0.635111960358072,0.343426116641571
"115-3","Heavy",100,0.81,0.480081759065108,2.57245630733551,0.279147641198927,0.576581895671581,3.52562502777154,0.0612422497013336,1.2054781350123,0.363282713167453,0.134939858383494
"115-4","Heavy",100,0.76,1.07064882886215,0.0742923500179239,0.158201701335558,1.17677724926892,0.310434064525149,0.0473760408282108,1.04682810254067,0.585325481946143,0.0707681867805977
"115-5","Heavy",100,0.74,1.55529446642718,-0.872521217590821,-0.109294254772506,1.39273176629816,-1.1208529163449,0.014264115942548,0.834643766737988,0.206523122558331,0.607925399658196
"115-6","Heavy",100,0.76,0.829090062628728,1.03154528757033,0.336537162163385,0.838751874657524,1.14075672605114,0.391789042773245,0.649994199970457,0.0906205126818951,0.596948346996493
"115-7","Heavy",100,0.85,0.86183898615171,0.500399013123494,0.411503760878293,0.624395256641122,3.21731490106182,0.47505365719715,1.06752623782058,0.65991934329828,0.0339434328369963
"115-8","Heavy",100,0.75,0.781417164579582,0.00738652739045523,0.4843877271509,0.567838162116146,2.49294575352568,0.477998488499017,1.03974833961308,0.517982051583638,0.102674319875186
"115-9","Heavy",100,0.81,0.71406651741997,0.106102397176264,0.537214260285498,0.670115395982295,1.66488171705107,0.490848527605705,1.23109119780282,0.32301326934018,0.288852385673481
"115-10","Heavy",100,0.71,0.921037687118096,0.833596552001017,0.320626513645573,0.862728233880326,2.10653657447908,0.396783071399137,0.931125575306791,0.424062833112984,0.450066790394998
"115-11","Heavy",100,0.8,1.10025240396653,0.00844852977372844,0.0255014078150984,0.767736942278979,2.65974022565055,0.179687140149086,0.766148879166646,0.272885361485903,0.462396282184622
"115-12","Heavy",100,0.72,1.67658923257992,-0.773324254094265,-0.300017805838022,1.50845401491144,-0.251323899306052,-0.185187685516908,1.08058426028215,0.250991228599786,0.417097357024933
"115-13","Heavy",100,0.73,0.732747213122613,0.816657765050824,0.470855619308806,0.72880780863773,3.63377873982422,0.296710205002316,0.714081191965566,0.870904533581207,0.456133493269171
"115-14","Heavy",100,0.79,0.556741809600734,0.780514139449412,0.812483472053469,0.542021521630031,2.74697656115611,0.761369349543132,1.10448388817405,0.157913026520095,0.296352440996883
"115-15","Heavy",100,0.83,0.978024024183349,0.302652108626301,0.222338065838438,1.09757857197758,0.223753405133365,0.112804884091163,0.946593260212827,0.556715551433878,0.480638388145954
"115-16","Heavy",100,0.75,1.34899300632206,-0.631291715921746,0.374445562394773,1.36134690965613,-2.38715098965873,0.461832059984661,0.835240780011455,1.03379666999637,0.168913167287398
"115-17","Heavy",100,0.87,0.69285694755476,1.90625849366753,0.320608879162674,0.734858252884544,2.94307656682684,0.354343964142088,0.892232966091912,0.385398722578529,0.4494676651395
"115-18","Heavy",100,0.78,1.23532452641282,-0.0206207467680168,0.392958333208066,1.30911080216535,-0.831328962452146,0.335829479361135,1.02383633936986,0.417908593758086,0.11957286225314
"115-19","Heavy",100,0.79,0.953801875436475,0.48375665126356,0.22273589368963,0.927678676415497,1.71060504901523,0.17232184701471,0.779648859243024,0.885769058575215,0.44053926019106
"115-20","Heavy",100,0.83,1.0270097434076,0.113898950411109,0.270527878575083,1.11390543799373,-0.181535645664768,0.287428353423911,1.11261345451115,0.583811254581895,0.130673667783008
"115-21","Heavy",100,0.71,1.04169836619985,0.339958132033013,0.253722008395679,0.945860121232225,1.807332772616,0.262903506956939,0.808349384176188,0.748110775717868,0.464836795880879
"115-22","Heavy",100,0.7,0.914517459181339,1.49922686934596,0.396076071428073,0.925882329591505,2.03099978998579,0.34077413698857,1.04045361560116,0.27118430317774,0.14713654448105
"115-23","Heavy",100,0.79,0.85793425676978,0.448238516335049,0.731676170281937,0.834197979619949,0.817929076619554,0.708592322653048,1.13139334259552,0.587916855487223,0.12836900989087
"115-24","Heavy",100,0.78,1.15873517857153,0.211556807782073,-0.1551881835087,1.20782060315747,0.0991662695334441,-0.07982244322061,0.983240056889194,0.580832786962857,0.272994745421884
"115-25","Heavy",100,0.75,1.08288144327953,0.679018371541423,0.0997515980768648,1.05095280981974,1.00807927832685,0.135695016291457,0.984366589457595,0.443027973249005,0.360583371341331
"115-26","Heavy",100,0.78,1.27582639018958,0.242119979145521,-0.168053943032653,0.991410694599324,2.5298277510571,0.150975764651233,0.899793891633842,0.660170981778432,0.222073398795358
"115-27","Heavy",100,0.76,1.05775401857977,0.275224392122623,0.424354004709693,1.04369859856275,0.833232269748448,0.41976439445452,1.1877441321196,0.127895788213215,0.289767618423872
"115-28","Heavy",100,0.74,1.18227167695981,0.973239632170919,0.295964420124221,1.2947750209435,0.312290160603189,0.387557551756136,0.919833610522599,0.595714429420509,0.195729434580167
"115-29","Heavy",100,0.75,0.859031503013663,2.46217275251313,0.407872843961763,1.14303863159464,2.55636549471948,0.0648347393639333,0.412156166311423,0.663657952483326,0.752077280285422
"115-30","Heavy",100,0.76,1.20506622848419,0.0968162958278894,-0.0907451316627571,1.06964833443093,1.4142214499385,-0.0462706911989114,1.14820842534387,0.328446835832466,0.192976196070132
"115-31","Heavy",100,0.71,1.43150908856514,0.675753040473367,-0.209869985873056,1.41324011334453,0.882052193562619,-0.159672406245387,1.02866166327837,0.289016064804991,0.241382493066669
"115-32","Heavy",100,0.79,1.63436903381122,-1.35156452879482,-0.00467896763299457,1.52201168817721,-1.82686565953789,0.132497919504021,1.05508528769377,0.462521550232321,0.0681778924358977
"115-33","Heavy",100,0.74,1.18202034500057,0.0163371284406608,0.353993897269581,1.12606008279565,0.55358007444508,0.347272660302951,1.06438642709565,0.745021219083821,0.167321976409125
"115-34","Heavy",100,0.84,0.976092876196138,0.327831299159202,0.409494815997464,0.813410747510678,1.71473788666365,0.387510281656361,0.795498814901397,0.649585752313281,0.689238857742418
"115-35","Heavy",100,0.79,0.915366691873262,0.0239823697791024,0.586836503782216,0.93652232781879,0.0953749347680591,0.567789632301464,1.22418621160782,-0.0365572427297326,0.0927931420016129
"115-36","Heavy",100,0.79,0.404677344169732,1.73005126057635,0.743656916486023,0.523778014085363,4.0697330383933,0.452804948339154,0.963467898487549,0.729360760819424,-0.0576620424590252
"115-37","Heavy",100,0.77,0.777650554068036,1.17424578843389,0.344858162661171,0.815040209079165,2.65347201099904,0.363228749352398,0.998066800709055,0.581641700369376,0.0614905244838784
"115-38","Heavy",100,0.81,0.840185481811591,0.256730986894053,-0.113277885665687,0.688685956127559,1.88739754831474,0.235936171138887,1.1525176813273,0.124599670575204,0.173170239876207
"115-39","Heavy",100,0.78,1.18731306493946,0.235890461166831,0.100688409597147,1.16563919700438,0.972590895562046,0.0640135921606452,0.884911103701426,0.570231190383211,0.373928155250506
"115-40","Heavy",100,0.79,0.700343127812618,1.78830448875243,0.0301306897470467,0.544740944923032,3.53584560043678,0.209340178772151,1.06232948542445,0.500444635146815,0.404246009125512
"115-41","Heavy",100,0.84,1.159839711239,0.356787166513811,-0.0793969487944492,1.0977271159019,2.0565120214824,-0.025166724403583,0.941541723637036,0.557196036708986,-0.0232960076591552
"115-42","Heavy",100,0.77,0.649695257958664,1.81533828867646,0.392806313572436,0.716335341656532,2.68672524409959,0.24653734066179,0.973018886406086,0.430400802762558,0.149680859619496
"115-43","Heavy",100,0.87,1.10369188080434,0.00739902591862072,0.234947707425737,1.0620208880943,0.274004963763096,0.265129267699197,1.25508991291213,0.759861379206403,0.0483250208362703
"115-44","Heavy",100,0.77,1.24663344698519,-0.0400567657450275,0.248090357930572,1.19295659192021,0.113668755480179,0.235043939527811,1.11557541461294,0.618152814807816,-0.0297896058184472
"115-45","Heavy",100,0.74,1.25958286230308,-0.000195054992451089,0.242193597962376,1.08245279568117,1.37509072774803,0.268730123207938,0.750382325001294,0.717632483337137,0.580972600654643
"115-46","Heavy",100,0.84,0.771510295685208,0.71177847347545,0.110342011340005,0.722123723731897,3.28525505009433,0.117708840639994,1.29148366290538,0.567574369386166,-0.105688151152351
"115-47","Heavy",100,0.78,0.944031515204176,1.48670486309766,0.0998222918043641,1.04436954252582,1.85655944925323,0.0173193592753277,1.02405083708539,0.4838036690301,0.210113942474568
"115-48","Heavy",100,0.78,1.26090517820222,-0.00895870612215821,-0.148096210567506,1.31258587333267,-1.87458998593042,-0.0048592597369935,1.06773036765959,0.460596112454328,0.363224187174016
"115-49","Heavy",100,0.8,1.60689028192046,-2.26052033804405,0.178942084359424,1.58277074868877,-2.92434913942567,0.14684829911445,1.34190316082233,-0.42269670587932,0.31638957225406
"115-50","Heavy",100,0.75,1.15970955309744,0.0854391028271373,0.130007480408235,0.99055955343706,1.76563133404837,0.15787764497941,1.0460022338369,0.43378537097121,0.0403969708677244
"115-51","Heavy",100,0.84,0.320060533922168,2.60923160008473,0.476915730044838,0.367250032427042,4.03490883576316,0.357922322360313,0.947088297188895,0.370856747041924,0.165017785814519
"115-52","Heavy",100,0.81,0.541524968193473,0.210711068293253,0.378565900733148,0.483142288605706,2.92965036650014,0.383643614848286,0.927652557952422,0.062657244087185,0.57119081189654
"115-53","Heavy",100,0.76,1.0145734381406,0.0242805278877879,0.240663508449316,1.12653564064331,-0.564088979431544,0.361192460697602,1.01533542640421,0.727601255418935,-0.0197117875259283
"115-54","Heavy",100,0.76,1.17156495938123,-0.020169086533417,0.375940478144699,1.12722548309328,0.100155639919235,0.36252696578913,1.08803205923751,0.684691739471094,-0.0366394597119188
"115-55","Heavy",100,0.79,1.0218805082093,0.514566773829256,-0.333957938146099,0.842094446069097,2.2351451210703,0.201150571972663,0.984952449227403,0.480680323865945,0.42530475632153
"115-56","Heavy",100,0.78,0.637524801233989,0.297071510315588,0.589113657462418,0.627569641857788,1.67890619740435,0.527880362208981,1.14017599225984,0.341308127623054,0.216759640897733
"115-57","Heavy",100,0.77,1.28585050206709,1.15464624719537,-0.259638069644261,1.32739127605213,1.35512235160755,-0.311654956109618,0.961515584400081,0.532399896443965,0.303117356850065
"115-58","Heavy",100,0.78,0.699141407604881,1.20986211334716,0.259728245294638,0.78673878481726,3.31870410441013,0.249677125514936,1.05475583366007,0.772708273553366,0.101458535420835
"115-59","Heavy",100,0.76,0.875838559272431,0.459174511925127,-0.0906494156286666,0.79294444085765,2.33801038437024,-0.0764591366867351,1.09594119702545,0.137697970679211,0.148299027799405
"115-60","Heavy",100,0.75,1.18253148994281,0.419325770357804,0.00821220634773903,0.982538706562318,3.77629056633193,0.196462573824148,1.1234342784399,0.525196594381216,0.0892759069661804
"115-61","Heavy",100,0.76,0.458621856281798,3.64392669714199,0.310582901806903,0.455892491359284,7.44897368956374,0.128941014571608,1.14124912634708,0.738172295257214,-0.0336928786605412
"115-62","Heavy",100,0.74,0.700184001590283,2.63005811629364,0.111746976562151,0.669368609785648,3.13468054073679,0.163720690110222,1.03466890754737,0.102801931311444,0.375175701657436
"115-63","Heavy",100,0.73,0.743712864532386,2.17838932576285,0.189167212914525,0.598293178062524,5.18054894200204,0.15995938654677,0.741826239675267,0.816099643074768,0.254785808419359
"115-64","Heavy",100,0.77,0.810136667103548,0.500831403888581,0.495742068134838,0.705248963762532,4.01435162640627,0.234995804950557,1.03921614854175,0.258382423562629,0.24862990923165
