"","sim","censoring","n","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"88","11423-38","extra_heavy",100,80,0.85,1.05273082448808,0.443865543131755,0.139954286794601,1.1861004010908,0.103560708308166,0.209698858177817,0.393546373804308,1.72513915608861,0.442903936433744,1.16986676215055,0.101481813344321,0.271255038429902,0.450136477884936,2.35069124474695,0.319383655521838,28.5899999999999,1.60099999999989
"89","11423-39","extra_heavy",100,80,0.81,0.60289138529236,0.543466388758815,0.469148317236029,0.746233386336576,0.320437228189118,0.565591181701952,0.254515032364582,1.73233813800024,0.516153327465286,0.57006210453993,2.98062317237976,0.448607269734058,0.409791386517783,4.83979187062727,0.398389634889665,41.8020000000001,1.5920000000001
"90","11423-40","extra_heavy",100,80,0.81,0.941027269047123,0.495533039444562,0.201109369139188,0.994040598254002,0.0335945671697355,0.0406758836724769,0.252870848641482,0.0693366210381389,0.557583964240671,0.806341123421676,2.33359422073813,0.268515799855672,0.36639480069349,2.50626537079516,0.335975912295698,27.508,1.60300000000007
"91","11423-41","extra_heavy",100,80,0.73,0.818596074619601,0.562293572895319,0.558181243408544,0.997018154076649,-0.118706567923348,0.707152654844855,0.283368126445485,0.742791550474691,0.378353750030353,0.899672653160303,0.430108693165661,0.736630291388167,0.343928466836033,2.79524624396408,0.272529936710003,31.0940000000001,1.52199999999993
"92","11423-42","extra_heavy",100,80,0.8,0.93723115193648,0.434847611566285,0.591010220334154,0.917537242502393,0.673434896494025,0.616969594650646,0.351973498775462,1.25202109226071,0.454573472531653,0.789785514300512,2.4557692582485,0.649106784839032,0.514522768063349,3.43576047295539,0.333811114371808,40.4780000000001,1.62899999999991
"93","11423-43","extra_heavy",100,80,0.86,0.914973400057161,0.371442791680545,0.335069307369923,0.922930478366241,0.141280448810467,0.407517673081481,0.272871824281445,0.560157338032196,0.562444352967037,0.862940914159004,1.63464320622248,0.541125919385705,0.483503441926943,4.82760976127318,0.311162424611471,35.069,1.61699999999996
"94","11423-44","extra_heavy",100,80,0.8,0.849437059609259,0.647545896709936,0.179294676090155,0.963528344009367,0.0642268509657527,0.0606392525739067,0.239631198149155,0.36060943117844,0.454057248176517,0.735288703137221,2.08078773611057,0.261282446870596,0.330113570171376,1.94714530091362,0.27287691188971,26.269,1.55300000000011
"95","11423-45","extra_heavy",100,80,0.82,0.921812576478143,0.478851236596282,0.335856214323685,1.0043628490422,0.406372723163625,0.499257611696387,0.410121241478028,2.06097103609369,0.409748651247134,1.14264469941026,-0.567206101249438,0.44586619540671,0.482492159176619,3.15368250330928,0.336561208255148,29.3040000000001,1.68599999999992
"96","11423-46","extra_heavy",100,80,0.86,0.760244008345391,0.464716561153643,0.293276163134467,0.837957456334235,0.289802897388602,-0.0710710347202133,0.263390250028549,0.909543153067365,0.693806514920442,0.533852519498093,2.40108425221113,0.371245801377095,0.3983815628945,2.39361738235068,0.29902908350444,33.9840000000002,1.64700000000016
"97","11423-47","extra_heavy",100,80,0.78,0.732892362325529,0.596514040594349,0.441449582803373,0.803717190709022,0.209563306666938,0.32808447456614,0.290643812359626,0.940140325744212,0.534362324604591,0.663935325623708,2.04937510863507,0.624612781089437,0.404103881856662,3.20856618034643,0.336249786170235,29.7269999999999,1.56099999999992
"98","11423-48","extra_heavy",100,80,0.8,0.957218898229454,0.372567825281152,0.467284028381805,1.03441992661024,-0.0454348734096643,0.535812404681927,0.33703654282636,1.26143863173791,0.379967549746356,1.00933951634847,0.718220634384307,0.512363546953736,0.375597315125432,3.03944943952366,0.300077531543529,39.3720000000001,1.54700000000003
"99","11423-49","extra_heavy",100,80,0.82,1.09344440387793,0.556855394596446,-0.142578484854426,1.07734739647517,0.463435802050505,-0.127122965459294,0.261324768881243,0.962264081287399,0.514982766112416,0.868631599565092,3.11136081632006,-0.00407648489444583,0.441549244857471,2.91310356004666,0.305678054330961,36.202,1.60899999999992
"100","11423-50","extra_heavy",100,80,0.8,0.817261428885388,0.483931820685373,0.500026235864477,0.981572532220053,0.0510429062662657,0.660771364379902,0.281075375443079,0.732301095232091,0.387890164311421,0.995607793126217,-1.0179063035618,0.651682652595783,0.372696472603649,3.61498870187976,0.28470763022972,26.73,1.58999999999992
"101","11424-1","extra_heavy",100,80,0.78,1.06081145555466,0.615707152150969,0.232006107542551,1.17452041810686,0.220378347825435,0.367391416336796,0.268462625661114,0.962055131493523,0.368775147351902,1.12713834297072,1.65828839818644,0.327724746963532,0.331308680729979,2.99783437880374,0.284933864751938,31.129,1.63200000000001
"102","11424-2","extra_heavy",100,80,0.73,1.13371263996461,0.182078594149354,0.0853590463205363,1.22363124215473,-0.107145974455344,0.163017149359377,0.240244917205429,0.40731044111084,0.383020088794864,1.26183314831435,-0.573672675375881,0.171141767880918,0.303792872343672,2.03362233459057,0.277947825621806,27.858,1.627
"103","11424-3","extra_heavy",100,80,0.78,1.02682382560511,0.305481149516884,0.119073387375791,1.29771025968804,-0.0405100761536386,0.134896422991139,0.36932998763949,0.0862569598643188,0.408217674693046,1.43163906372231,-3.15019576857605,0.196253135876827,0.431714462270944,3.93247740862689,0.289575296373258,25.145,1.634
"104","11424-4","extra_heavy",100,80,0.78,1.07338368093559,0.500622452653283,0.263017742042871,1.18451151932978,0.308405845714506,0.147578141216571,0.220812885560143,0.84311675870788,0.471593067041835,1.10885425300993,1.50160785254552,0.246238939169725,0.38044447813733,3.09681470448589,0.307293743393989,36.154,1.63799999999998
"105","11424-5","extra_heavy",100,80,0.74,0.746952177553347,0.622201567118999,0.337803461796992,0.826319426537053,0.23844767402765,0.361686902213807,0.239998201253665,0.705764836286204,0.424025292763545,0.82065881350237,1.04561723740001,0.396461904437774,0.362689184750982,3.91094554221587,0.300165368583036,33.803,1.56599999999997
"106","11424-6","extra_heavy",100,80,0.86,0.995245260579793,0.575642479768408,-0.246629079190004,1.20297770394365,0.0951184152381744,-0.188175314166035,0.4154628246742,1.02131201259611,0.540419754870047,1.14538836186729,0.0300954527757125,-0.119534089233379,0.585625512288374,5.05169716501247,0.284442785800206,31.018,1.71899999999999
"107","11424-7","extra_heavy",100,80,0.78,0.90370131586913,0.385771292523621,0.273844408678278,0.82598471540498,1.36106659520482,0.0647629207672633,0.271164826318966,1.78292064225806,0.455573961004534,0.712030453118214,3.05963416990821,0.24151728148415,0.343684425586457,2.87487035267334,0.268871611507342,43.184,1.64099999999999
"108","11424-8","extra_heavy",100,80,0.81,0.768465308546201,0.519298029579888,0.468260071107127,0.733058695349572,0.581687155887601,0.538373967369687,0.291382624338219,0.960632693616855,0.406798541890004,0.623905217425715,2.37711896319774,0.712156638991333,0.356249287852953,2.49294386925744,0.282321756175309,33.012,1.62600000000003
"109","11424-9","extra_heavy",100,80,0.84,0.927937157800869,0.535574485976025,0.324034316162724,1.2339982487051,-0.207890429344697,0.444912947127868,0.300311265108782,0.970321371563613,0.545618193372888,1.47402732841897,-2.26227015712277,0.400706306253015,0.426754644581957,2.52411278130662,0.291012994719756,33.816,1.70799999999997
"110","11424-10","extra_heavy",100,80,0.83,0.958704669070456,0.630795781434469,0.0993469050972211,1.11835848642861,-0.00317680432703913,0.319130347876668,0.359481824766227,0.63231793056189,0.456484186835323,1.19236825893033,-0.727961318418955,0.30522810465005,0.451512089543026,3.23646365860239,0.300976821075962,29.78,1.61799999999999
"111","11424-11","extra_heavy",100,80,0.82,0.812897616181817,0.650308721634573,0.161358482340297,0.855669777613933,0.0380279548971646,0.281840056064957,0.433120479263178,0.308271058965231,0.514121495917785,0.67858420900404,2.18983924709595,0.366492096501182,0.39449157670988,2.04867612440385,0.283756737772523,24.366,1.60199999999998
"112","11424-12","extra_heavy",100,80,0.8,0.999626727202339,0.508558588370018,0.206328386200522,0.911410552939073,0.336201150648224,-0.218259267387812,0.409787671161735,0.777767602717304,0.66223806862918,0.31916729779127,8.71121597524637,0.138067130769065,0.426214735143772,4.56552143712128,0.34705469600764,29.185,1.65200000000004
"113","11424-13","extra_heavy",100,80,0.75,0.902569596725238,0.354611291892846,0.37767814667574,0.984870771054423,0.00312757404445597,0.50076800530799,0.300660907464701,1.11533895379792,0.327792159224205,0.960499025954967,0.134226143332738,0.497268574953032,0.31809668923132,1.93762146385061,0.270433296877812,41.234,1.55399999999997
"114","11424-14","extra_heavy",100,80,0.79,0.933376117207602,0.920864876871887,0.143577860321752,1.04890323238373,0.512202331828816,0.217159661515849,0.405741827052379,1.37686188350576,0.494879759343237,1.14694390038299,0.863577063574746,0.243358857544867,0.490554024861475,3.55314491334478,0.350228560102384,34.681,1.553
"115","11424-15","extra_heavy",100,80,0.81,1.16966062753993,0.140751635643651,0.272826478444944,0.903131075123933,0.969846968766632,0.1677231018345,0.319872268369996,0.991553293318276,0.387561464075194,0.88486120301176,1.96993136935493,0.254054577228161,0.369875182898049,2.00493808869927,0.261328196063558,36.716,1.56499999999994
"116","11424-16","extra_heavy",100,80,0.86,0.972349039072274,0.500516821936569,0.156452418072749,1.26114212603276,-0.0938565340976636,0.213286605338338,0.397882943332616,0.658310571020563,0.708455525482134,1.18406720213748,-0.348685248725773,0.499823751653159,0.44897580889546,1.98087031187518,0.34175538726184,30.3499999999999,1.61199999999997
"117","11424-17","extra_heavy",100,80,0.81,1.06914922891818,0.536178066889859,0.185481837600624,0.985254276237143,0.163409424783848,-0.168529975743773,0.27561787241777,0.201684045806606,0.670430384814591,0.479126371556576,5.63435012830118,0.31912304240023,0.444649224328786,3.2837261628862,0.333261270860726,27.811,1.59899999999993
"118","11424-18","extra_heavy",100,80,0.78,0.967084221558611,0.607959867814513,0.372337051814257,1.15808698872228,-0.0226110568686776,0.682635521273641,0.288329241534568,0.0968396407307562,0.444858249956681,1.15791631490159,-0.33935635226423,0.574983767792738,0.352752582001242,2.5297959381073,0.29765654352923,25.179,1.5630000000001
"119","11424-19","extra_heavy",100,80,0.84,1.08894847768521,0.834254197061866,0.0294821864333829,1.33758256209069,-0.0652793259824607,-0.12081983582197,0.236370215021336,1.00167001982628,0.54324230840484,1.18111175084721,1.67485035775757,0.15061667854219,0.366262538201252,2.93451033807424,0.271854492446069,26.11,1.58900000000006
"120","11424-20","extra_heavy",100,80,0.78,0.944738010782692,0.55630128620982,0.319618009560121,1.06056815485534,0.581179403233237,0.31507101860336,0.277288415328309,1.42608622336611,0.430642035840561,1.05786706188423,0.835269692393959,0.359423773654011,0.332084583574284,2.68460276204091,0.315939176398617,33.884,1.57099999999991
"121","11424-21","extra_heavy",100,80,0.8,1.12961898622735,0.372597747051062,0.285389668650876,1.07005413836305,0.742196108836273,0.327649419650152,0.316705599915739,2.62385299678035,0.42629753936588,0.943304568951227,2.69072208558567,0.376785417581691,0.356506448270305,2.60664260327803,0.265650496887469,23.936,1.59299999999996
"122","11424-22","extra_heavy",100,80,0.85,0.799331973797688,0.662107808977573,0.247493831854118,0.947004611325706,0.0204295580276387,0.28224072746649,0.323078839048637,0.0741959694509482,0.712070782526662,0.934097525710647,0.315741498060631,0.452132574473068,0.492566195876149,4.78586712552333,0.388316448929987,28.103,1.601
"123","11424-23","extra_heavy",100,80,0.77,0.944526628085752,0.654145257693446,-0.0683805340370851,1.11795982534187,-0.151055060788575,0.383196372009198,0.214539836184794,0.393446099630577,0.41634224049341,1.1376186584202,-0.153674642612432,0.152267232475428,0.330708060868098,3.11777194503213,0.345363962365899,36.5519999999999,1.54999999999995
"124","11424-24","extra_heavy",100,80,0.82,0.769894636892206,0.694357054303662,0.291096474030905,1.16327994110696,-0.0486324059165432,0.387378119728609,0.511326382011157,1.69725065975931,0.539313152683654,1.08157229016124,-0.71037235278382,0.503386237073691,0.470527005199153,3.06207756265656,0.336838138812484,27.371,1.61000000000001
"125","11424-25","extra_heavy",100,80,0.81,0.774030981153096,0.66391430338954,0.350714435743852,0.915588290246201,-0.01271951596179,0.498927133128321,0.256459814883126,0.291933777691351,0.578388403118085,0.658748509716015,2.90566892342712,0.474153193354428,0.356174979362806,3.01045299662268,0.333194371157181,25.8879999999999,1.64599999999996
"126","11424-26","extra_heavy",100,80,0.84,0.906628781194097,0.596999213547136,0.0807867506174324,0.968762105040043,0.785671140732336,0.319854898392138,0.288744368772219,1.8887182773758,0.359497639779675,0.925476283173973,0.812308839124667,0.298041818523985,0.319827488152247,1.83481148210351,0.330498999405576,33.4970000000001,1.625
"127","11424-27","extra_heavy",100,80,0.8,0.862858334392278,0.521953551697128,0.631266047861633,0.932300427500181,0.190520114715249,0.711567637783176,0.291302680091501,0.838960881150906,0.599417536483471,0.850897045305986,0.924159262697128,0.812492727253005,0.380626728924021,2.3089063927751,0.357994857472962,35.0020000000001,1.57399999999996
"128","11424-28","extra_heavy",100,80,0.78,0.830417330019825,0.627762107333045,0.235375401963107,0.758849645253653,0.344108253927991,0.338642815594865,0.366488824386895,0.519935593455467,0.424631710383096,0.478754193837186,4.47392838125503,0.352444051128787,0.368122516725855,2.58519770867649,0.280286754119465,33.0400000000001,1.70299999999997
"129","11424-29","extra_heavy",100,80,0.91,0.97532221637854,0.56831981037447,0.357544354746229,1.29989152699618,-2.88640364010171,0.648496516612663,0.263316750479776,3.54979925751827,0.360243191122809,0.742941734974458,2.87628055865805,0.568235082382904,0.594956955728488,3.71507297108313,0.389883155077871,34.9589999999999,1.69399999999996
"130","11424-30","extra_heavy",100,80,0.89,1.27918219953752,0.566706724790004,-0.184902001981092,1.59182145871148,-0.928353136041291,0.0946082189819588,0.402257706368084,2.37021189630822,0.677746661550413,1.91967254946625,-3.6466641468462,0.165203262640819,0.517361153138838,3.73810543181323,0.308517203612227,33.175,1.69399999999996
"131","11424-31","extra_heavy",100,80,0.86,0.968785792878151,0.747444955692528,0.439536470205555,1.23416078930837,0.109131458766946,0.555259283048003,0.317440574299025,0.681528223813607,0.540166634686529,1.11969650606281,0.85468501623123,0.562638182457575,0.418417995832766,2.3710501398015,0.324977585133123,28.504,1.61999999999989
"132","11424-32","extra_heavy",100,80,0.83,0.921433628103531,0.47513093527372,0.401668345442459,0.863550708577108,0.430806191149051,0.356547329329824,0.331826953814418,0.915339490168926,0.48994697847814,0.664428725329607,3.1598563382525,0.521488307204166,0.343374055825296,2.23138386913234,0.28455324458507,30.586,1.577
"133","11424-33","extra_heavy",100,80,0.82,0.911780551674858,0.721898836337543,0.374721317405171,1.09314446685653,0.0828039325369032,0.379428121255298,0.302981243150796,0.63531494805732,0.598283667541782,0.965860342483196,1.27392031562805,0.406924716831231,0.404069870128871,2.26902976218152,0.321985776259379,26.2,1.596
"134","11424-34","extra_heavy",100,80,0.86,1.0555042913607,0.491326439310398,0.0867603549143392,1.11498587661493,-0.123921482847368,0.13364318598889,0.333522647694619,1.40429820114972,0.69546909024326,0.808222373730137,3.17455103447928,0.119003234589985,0.446090536675325,3.38905419032589,0.324780720900122,27.2359999999999,1.64699999999993
